Date,Open,High,Low,Close,Adj Close,Volume,PriceX,PriceDiff,Return,Direction,MA20,MA100
2021-02-22,2067.0,2091.419921875,2062.139892578125,2064.8798828125,2064.8798828125,1367500,2070.860107421875,5.980224609375,0.0028961610111817,1,2020.5404846191407,1763.5005981445313
2021-02-23,2025.010009765625,2082.010009765625,2002.02001953125,2070.860107421875,2070.860107421875,1667400,2095.169921875,24.309814453125,0.011738994037308293,1,2029.1134887695312,1769.5158996582031
2021-02-24,2041.8299560546875,2100.780029296875,2038.1300048828125,2095.169921875,2095.169921875,1248300,2031.3599853515625,-63.8099365234375,-0.030455733378576284,-1,2038.0099853515626,1775.7715991210937
2021-02-25,2067.449951171875,2094.8798828125,2021.2900390625,2031.3599853515625,2031.3599853515625,1828400,2036.8599853515625,5.5,0.002707545703204412,1,2048.0384826660156,1781.1842993164062
2021-02-26,2050.52001953125,2071.010009765625,2016.06005859375,2036.8599853515625,2036.8599853515625,2083500,2081.510009765625,44.6500244140625,0.021921008186704543,1,2056.7259826660156,1786.9686987304688
2021-03-01,2056.52001953125,2086.52001953125,2046.0999755859375,2081.510009765625,2081.510009765625,1404500,2075.840087890625,-5.669921875,-0.0027239464851953436,-1,2069.014483642578,1792.9235986328124
2021-03-02,2076.18994140625,2104.3701171875,2071.260009765625,2075.840087890625,2075.840087890625,1134600,2026.7099609375,-49.130126953125,-0.023667587517807703,-1,2077.7389892578126,1799.1476000976563
2021-03-03,2067.2099609375,2088.51806640625,2010.0,2026.7099609375,2026.7099609375,1484200,2049.090087890625,22.380126953125,0.01104258990406924,1,2082.6989868164064,1804.8117993164062
2021-03-04,2023.3699951171875,2089.239990234375,2020.27001953125,2049.090087890625,2049.090087890625,2118000,2108.5400390625,59.449951171875,0.02901285381409169,1,2081.6499877929687,1810.4433996582031
2021-03-05,2073.1201171875,2118.110107421875,2046.4150390625,2108.5400390625,2108.5400390625,2195200,2024.1700439453125,-84.3699951171875,-0.04001346597843128,-1,2083.9584838867186,1816.3766003417968
2021-03-08,2101.1298828125,2128.81005859375,2021.6099853515625,2024.1700439453125,2024.1700439453125,1647400,2052.699951171875,28.5299072265625,0.014094619823023772,1,2080.266986083984,1820.9268005371093
2021-03-09,2070.0,2078.0400390625,2047.8299560546875,2052.699951171875,2052.699951171875,1697300,2055.030029296875,2.330078125,0.0011351284554129654,1,2078.256488037109,1825.7369995117188
2021-03-10,2071.760009765625,2075.0,2033.3699951171875,2055.030029296875,2055.030029296875,1268600,2114.77001953125,59.739990234375,0.029070130062680853,1,2076.832489013672,1830.6065002441405
2021-03-11,2074.06005859375,2125.699951171875,2072.3798828125,2114.77001953125,2114.77001953125,1239100,2061.919921875,-52.85009765625,-0.024990943302650236,-1,2077.8019958496093,1836.162900390625
2021-03-12,2085.0,2090.260009765625,2047.550048828125,2061.919921875,2061.919921875,1725800,2066.489990234375,4.570068359375,0.002216414086158702,1,2076.1034973144533,1841.0519995117188
2021-03-15,2062.300048828125,2067.06005859375,2043.510009765625,2066.489990234375,2066.489990234375,1298100,2092.52001953125,26.030029296875,0.012596252302157414,1,2074.222491455078,1846.3707995605469
2021-03-16,2078.989990234375,2123.56005859375,2070.0,2092.52001953125,2092.52001953125,1491600,2091.080078125,-1.43994140625,-0.0006881374576156096,-1,2072.753497314453,1851.73669921875
2021-03-17,2076.030029296875,2109.780029296875,2054.0,2091.080078125,2091.080078125,1299000,2036.219970703125,-54.860107421875,-0.026235297249384244,-1,2070.8919982910156,1856.7143994140624
2021-03-18,2061.0,2075.5,2033.550048828125,2036.219970703125,2036.219970703125,1361400,2043.199951171875,6.97998046875,0.0034279108196447706,1,2066.8429992675783,1860.9232995605469
2021-03-19,2042.050048828125,2053.10009765625,2017.6800537109375,2043.199951171875,2043.199951171875,2314900,2038.5899658203125,-4.6099853515625,-0.0022562575674096156,-1,2063.9460021972654,1864.9452990722657
2021-03-22,2041.8399658203125,2057.989990234375,2026.0699462890625,2038.5899658203125,2038.5899658203125,1954800,2052.9599609375,14.3699951171875,0.007048987465905204,1,2062.6315063476563,1869.42669921875
2021-03-23,2051.699951171875,2072.302001953125,2039.219970703125,2052.9599609375,2052.9599609375,1367000,2045.06005859375,-7.89990234375,-0.003848054757065232,-1,2061.7364990234373,1873.9136987304687
2021-03-24,2065.3701171875,2078.2099609375,2041.5550537109375,2045.06005859375,2045.06005859375,1154000,2044.3599853515625,-0.7000732421875,-0.00034232405021341684,-1,2059.231005859375,1879.1980993652344
2021-03-25,2044.81005859375,2058.8701171875,2010.72998046875,2044.3599853515625,2044.3599853515625,1418900,2035.550048828125,-8.8099365234375,-0.004309386109375684,-1,2059.881005859375,1883.9692993164062
2021-03-26,2038.8599853515625,2050.989990234375,2014.02001953125,2035.550048828125,2035.550048828125,1493500,2055.949951171875,20.39990234375,0.010021813197614233,1,2059.815509033203,1888.1146997070311
2021-03-29,2027.8800048828125,2058.429931640625,2015.6199951171875,2055.949951171875,2055.949951171875,1229800,2055.5400390625,-0.409912109375,-0.00019937844748669752,-1,2058.5375061035156,1892.4138989257813
2021-03-30,2057.6298828125,2070.780029296875,2044.030029296875,2055.5400390625,2055.5400390625,1036600,2068.6298828125,13.08984375,0.006368080164456478,1,2057.5225036621096,1896.4671997070313
2021-03-31,2059.1201171875,2093.326904296875,2056.7451171875,2068.6298828125,2068.6298828125,1459900,2137.75,69.1201171875,0.033413477085385904,1,2059.6184997558594,1899.6621984863282
2021-04-01,2097.949951171875,2142.93994140625,2096.889892578125,2137.75,2137.75,1699000,2225.550048828125,87.800048828125,0.04107124258127704,1,2064.0514953613283,1903.4059985351562
2021-04-05,2152.93994140625,2237.31005859375,2151.6201171875,2225.550048828125,2225.550048828125,2164900,2224.75,-0.800048828125,-0.00035948363800952034,-1,2069.901995849609,1908.0439990234374
2021-04-06,2222.5,2237.659912109375,2214.800048828125,2224.75,2224.75,1353000,2249.679931640625,24.929931640625,0.01120572272867738,1,2079.9309936523437,1912.6614990234375
2021-04-07,2226.1298828125,2255.0,2225.330078125,2249.679931640625,2249.679931640625,1289900,2265.43994140625,15.760009765625,0.0070054453275634155,1,2089.779992675781,1917.7543981933593
2021-04-08,2277.9599609375,2284.0048828125,2257.679931640625,2265.43994140625,2265.43994140625,1358300,2285.8798828125,20.43994140625,0.009022504208856716,1,2100.30048828125,1922.8816979980468
2021-04-09,2256.699951171875,2289.0400390625,2253.714111328125,2285.8798828125,2285.8798828125,1044400,2254.7900390625,-31.08984375,-0.013600821278390048,-1,2108.8559814453124,1928.2420971679687
2021-04-12,2266.25,2275.320068359375,2238.465087890625,2254.7900390625,2254.7900390625,1565900,2267.27001953125,12.47998046875,0.0055348747566487146,1,2118.4994873046876,1933.0197973632812
2021-04-13,2261.469970703125,2277.2099609375,2256.090087890625,2267.27001953125,2267.27001953125,1165500,2254.840087890625,-12.429931640625,-0.0054823340552947655,-1,2128.5384887695313,1937.8786975097655
2021-04-14,2275.159912109375,2277.989990234375,2249.18994140625,2254.840087890625,2254.840087890625,1011000,2296.659912109375,41.81982421875,0.018546691822333143,1,2136.6544921875,1942.7255981445312
