Date,Open,High,Low,Close,Adj Close,Volume,PriceX,PriceDiff,Return,Direction,MA50,MA200
2017-07-17,160.25,160.77999877929688,158.80999755859375,159.72999572753906,159.72999572753906,12858800,162.86000061035156,3.1300048828125,0.01959559861349734,1,151.7734002685547,135.95970001220704
2017-07-18,159.66000366210938,163.72999572753906,159.4199981689453,162.86000061035156,162.86000061035156,23722900,164.13999938964844,1.279998779296875,0.007859503711775849,1,152.02580017089844,136.13355003356935
2017-07-19,163.58999633789062,165.6999969482422,163.1699981689453,164.13999938964844,164.13999938964844,26273600,164.52999877929688,0.3899993896484375,0.002376016760683825,1,152.28740020751954,136.31290000915527
2017-07-20,164.8000030517578,165.0,162.80999755859375,164.52999877929688,164.52999877929688,18523100,164.42999267578125,-0.100006103515625,-0.0006078289932389458,-1,152.56840026855468,136.49169998168946
2017-07-21,164.16000366210938,165.0500030517578,163.75,164.42999267578125,164.42999267578125,14744000,166.0,1.57000732421875,0.00954818095330363,1,152.85120025634765,136.67289993286133
2017-07-24,164.63999938964844,166.1699981689453,164.30999755859375,166.0,166.0,17367000,165.27999877929688,-0.720001220703125,-0.004337356751223645,-1,153.170400390625,136.8605499267578
2017-07-25,165.00999450683594,165.5399932861328,163.86000061035156,165.27999877929688,165.27999877929688,15383200,165.61000061035156,0.3300018310546875,0.001996622903509023,1,153.46940032958983,137.0432498931885
2017-07-26,166.00999450683594,166.00999450683594,164.10000610351562,165.61000061035156,165.61000061035156,35236900,170.44000244140625,4.8300018310546875,0.029164916449814837,1,153.77780029296875,137.2263498687744
2017-07-27,174.6999969482422,175.49000549316406,167.5,170.44000244140625,170.44000244140625,68910700,172.4499969482422,2.0099945068359375,0.011792973938303785,1,154.19100036621094,137.42734985351564
2017-07-28,169.07000732421875,173.42999267578125,169.0500030517578,172.4499969482422,172.4499969482422,24557600,169.25,-3.1999969482421875,-0.018556085850222486,-1,154.74300018310547,137.64519981384277
2017-07-31,172.0,172.72000122070312,168.5500030517578,169.25,169.25,25478900,169.86000061035156,0.6100006103515625,0.0036041394998615212,1,155.17480010986327,137.846199798584
2017-08-01,169.82000732421875,170.47000122070312,169.0500030517578,169.86000061035156,169.86000061035156,14385000,169.3000030517578,-0.55999755859375,-0.003296818300845001,-1,155.61080017089844,138.0563998031616
2017-08-02,170.3000030517578,170.5500030517578,166.91000366210938,169.3000030517578,169.3000030517578,17433800,168.58999633789062,-0.7100067138671875,-0.004193778506017668,-1,156.03200012207031,138.26349983215331
2017-08-03,169.3000030517578,169.6999969482422,168.25,168.58999633789062,168.58999633789062,10793800,169.6199951171875,1.029998779296875,0.0061094893034610185,1,156.44239990234374,138.46874980926515
2017-08-04,168.97000122070312,170.05999755859375,168.69000244140625,169.6199951171875,169.6199951171875,10777700,171.97999572753906,2.3600006103515625,0.013913457601039778,1,156.83399993896484,138.67399974823
2017-08-07,169.9499969482422,172.05999755859375,169.66000366210938,171.97999572753906,171.97999572753906,12787800,171.22999572753906,-0.75,-0.00436097231440914,-1,157.23439971923827,138.8833497238159
2017-08-08,171.8800048828125,173.0500030517578,170.6199951171875,171.22999572753906,171.22999572753906,14393500,171.17999267578125,-0.0500030517578125,-0.00029202273553389146,-1,157.6163995361328,139.08949970245362
2017-08-09,169.97999572753906,171.4499969482422,169.55999755859375,171.17999267578125,171.17999267578125,10815000,167.39999389648438,-3.779998779296875,-0.022082012741151808,-1,157.9923992919922,139.28504962921141
2017-08-10,170.05999755859375,170.58999633789062,166.85000610351562,167.39999389648438,167.39999389648438,20832700,168.0800018310547,0.6800079345703125,0.004062174189748245,1,158.31119903564453,139.45564960479737
2017-08-11,167.9499969482422,168.82000732421875,166.85000610351562,168.0800018310547,168.0800018310547,13791200,170.75,2.6699981689453125,0.015885281650752578,1,158.6421990966797,139.63459964752198
2017-08-14,170.08999633789062,171.0800018310547,169.2899932861328,170.75,170.75,12954200,171.0,0.25,0.0014641288433382138,1,158.98499908447266,139.8331496810913
2017-08-15,171.49000549316406,171.5,170.00999450683594,171.0,171.0,8729200,170.0,-1.0,-0.005847953216374269,-1,159.3323989868164,140.03969966888428
2017-08-16,171.25,171.3800048828125,169.24000549316406,170.0,170.0,15779900,166.91000366210938,-3.089996337890625,-0.01817644904641544,-1,159.67619903564454,140.2332497024536
2017-08-17,169.33999633789062,169.86000061035156,166.85000610351562,166.91000366210938,166.91000366210938,17216000,167.41000366210938,0.5,0.0029956263197512957,1,159.95199920654298,140.41284969329834
2017-08-18,166.83999633789062,168.6699981689453,166.2100067138672,167.41000366210938,167.41000366210938,15093600,167.77999877929688,0.3699951171875,0.002210113548138238,1,160.2059991455078,140.60239971160888
2017-08-21,167.16000366210938,168.0,165.82000732421875,167.77999877929688,167.77999877929688,11907500,169.63999938964844,1.8600006103515625,0.011085949599977446,1,160.56959899902344,140.80544971466065
2017-08-22,168.27999877929688,169.8699951171875,167.14999389648438,169.63999938964844,169.63999938964844,11391000,168.7100067138672,-0.92999267578125,-0.005482154439561964,-1,160.99359893798828,141.0536497116089
2017-08-23,168.83999633789062,169.36000061035156,168.1999969482422,168.7100067138672,168.7100067138672,9856500,167.74000549316406,-0.970001220703125,-0.0057495180019063764,-1,161.35419921875,141.29344974517824
2017-08-24,168.8800048828125,169.2899932861328,166.41000366210938,167.74000549316406,167.74000549316406,14030400,166.32000732421875,-1.4199981689453125,-0.00846547110076959,-1,161.7039993286133,141.52139976501465
2017-08-25,167.86000061035156,168.3800048828125,166.17999267578125,166.32000732421875,166.32000732421875,12614500,167.24000549316406,0.9199981689453125,0.005531494278688302,1,162.0343994140625,141.73189979553223
2017-08-28,166.91000366210938,167.6999969482422,166.3300018310547,167.24000549316406,167.24000549316406,8553700,168.0500030517578,0.80999755859375,0.004843324156831953,1,162.3663995361328,141.95219982147216
2017-08-29,165.25,168.42999267578125,165.0,168.0500030517578,168.0500030517578,11121000,169.9199981689453,1.8699951171875,0.011127611325371765,1,162.6699996948242,142.18844982147218
2017-08-30,168.1699981689453,170.17999267578125,167.6300048828125,169.9199981689453,169.9199981689453,11138300,171.97000122070312,2.0500030517578125,0.012064519031594906,1,163.02339965820312,142.44294982910156
2017-08-31,170.39999389648438,172.14999389648438,170.05999755859375,171.97000122070312,171.97000122070312,17226500,172.02000427246094,0.0500030517578125,0.00029076613015568633,1,163.384599609375,142.7273998260498
2017-09-01,172.39999389648438,172.9199981689453,171.30999755859375,172.02000427246094,172.02000427246094,11677600,170.72000122070312,-1.3000030517578125,-0.007557278336644786,-1,163.75699981689453,143.0014998626709
2017-09-05,171.27000427246094,172.38999938964844,169.5500030517578,170.72000122070312,170.72000122070312,13210900,172.08999633789062,1.3699951171875,0.008024807330081962,1,164.06999969482422,143.27339988708496
2017-09-06,170.91000366210938,172.47999572753906,169.57000732421875,172.08999633789062,172.08999633789062,13906300,173.2100067138672,1.1200103759765625,0.00650828287413915,1,164.43999969482422,143.54489986419676
2017-09-07,171.94000244140625,173.30999755859375,170.27000427246094,173.2100067138672,173.2100067138672,18049500,170.9499969482422,-2.260009765625,-0.013047801385738666,-1,164.89259979248047,143.8258499145508
2017-09-08,173.08999633789062,173.49000549316406,170.8000030517578,170.9499969482422,170.9499969482422,10998500,173.50999450683594,2.55999755859375,0.014975124915438459,1,165.24679962158203,144.07174991607667
2017-09-11,172.39999389648438,173.88999938964844,172.1999969482422,173.50999450683594,173.50999450683594,12372000,172.9600067138672,-0.54998779296875,-0.0031697758652576157,-1,165.6961996459961,144.33194988250733
2017-09-12,173.75999450683594,174.0,171.75,172.9600067138672,172.9600067138672,11186300,173.0500030517578,0.089996337890625,0.0005203303330087665,1,166.13579986572265,144.5925499343872
2017-09-13,173.00999450683594,173.1699981689453,172.05999755859375,173.0500030517578,173.0500030517578,9119300,170.9600067138672,-2.089996337890625,-0.012077412892420028,-1,166.6282000732422,144.8558999633789
2017-09-14,172.25999450683594,172.27999877929688,170.5,170.9600067138672,170.9600067138672,15615700,171.63999938964844,0.67999267578125,0.003977495607609223,1,167.0406002807617,145.1086499786377
2017-09-15,170.8800048828125,172.33999633789062,170.25999450683594,171.63999938964844,171.63999938964844,15660500,170.00999450683594,-1.6300048828125,-0.009496649316061494,-1,167.49700012207032,145.36249996185302
2017-09-18,171.99000549316406,172.07000732421875,169.33999633789062,170.00999450683594,170.00999450683594,12954000,172.52000427246094,2.510009765625,0.014763895339835888,1,167.86839996337892,145.62044994354247
2017-09-19,170.6199951171875,172.55999755859375,170.36000061035156,172.52000427246094,172.52000427246094,13168600,172.1699981689453,-0.350006103515625,-0.002028785618175966,-1,168.24880004882812,145.90754997253418
2017-09-20,172.5,173.0500030517578,170.6999969482422,172.1699981689453,172.1699981689453,12264100,171.11000061035156,-1.05999755859375,-0.006156691466962821,-1,168.5867999267578,146.19139995574952
2017-09-21,171.69000244140625,172.27000427246094,170.00999450683594,171.11000061035156,171.11000061035156,11161400,170.5399932861328,-0.57000732421875,-0.003331233254546938,-1,168.83100006103516,146.45979995727538
2017-09-22,170.2100067138672,171.72999572753906,169.22000122070312,170.5399932861328,170.5399932861328,12097100,162.8699951171875,-7.6699981689453125,-0.04497477700774007,-1,169.0566000366211,146.7259499359131
2017-09-25,169.24000549316406,169.3000030517578,161.55999755859375,162.8699951171875,162.8699951171875,41251600,164.2100067138672,1.3400115966796875,0.008227492090949768,1,169.11459991455078,146.95054992675782
2017-09-26,164.5,165.5,162.77999877929688,164.2100067138672,164.2100067138672,23363300,167.67999267578125,3.4699859619140625,0.021131391632913377,1,169.20420013427736,147.1770499420166
2017-09-27,165.89999389648438,168.33999633789062,165.57000732421875,167.67999267578125,167.67999267578125,19242500,168.72999572753906,1.0500030517578125,0.0062619459543277346,1,169.30059997558592,147.41704990386964
2017-09-28,167.94000244140625,169.07000732421875,167.16000366210938,168.72999572753906,168.72999572753906,12178700,170.8699951171875,2.1399993896484375,0.012682981353855153,1,169.39239990234375,147.671849899292
2017-09-29,168.8300018310547,171.66000366210938,168.80999755859375,170.8699951171875,170.8699951171875,15340400,169.47000122070312,-1.399993896484375,-0.008193327889570192,-1,169.51919982910155,147.92464988708497
2017-10-02,171.38999938964844,171.8699951171875,168.75,169.47000122070312,169.47000122070312,13392300,169.9600067138672,0.4900054931640625,0.002891399596592447,1,169.62,148.17094989776612
2017-10-03,169.3000030517578,170.72999572753906,169.1999969482422,169.9600067138672,169.9600067138672,8190300,168.4199981689453,-1.540008544921875,-0.009061005437088068,-1,169.69920013427733,148.41789993286133
2017-10-04,169.8300018310547,170.6699981689453,168.2899932861328,168.4199981689453,168.4199981689453,12127900,171.24000549316406,2.82000732421875,0.016743898318951095,1,169.7620001220703,148.66064990997313
2017-10-05,169.17999267578125,171.30999755859375,168.60000610351562,171.24000549316406,171.24000549316406,14580600,172.22999572753906,0.989990234375,0.005781302281110477,1,169.87460021972657,148.92064994812011
2017-10-06,170.25,172.3699951171875,169.75,172.22999572753906,172.22999572753906,13124500,172.5,0.2700042724609375,0.0015676959830392926,1,169.91040008544923,149.18634994506837
2017-10-09,172.6999969482422,174.8800048828125,172.0,172.5,172.5,14570400,171.58999633789062,-0.910003662109375,-0.005275383548460145,-1,169.91140014648437,149.45364994049072
2017-10-10,173.0,173.1999969482422,170.8000030517578,171.58999633789062,171.58999633789062,11341100,172.74000549316406,1.1500091552734375,0.0067020757609252985,1,169.95820007324218,149.7245999145508
2017-10-11,171.9499969482422,172.77999877929688,171.39999389648438,172.74000549316406,172.74000549316406,11283700,172.5500030517578,-0.19000244140625,-0.0010999330517780322,-1,170.01580017089844,150.00194995880128
