Date,Open,High,Low,Close,Adj Close,Volume,PriceX,PriceDiff,Return,Direction,MA50,MA200
2017-07-17,1004.6900024414062,1014.75,1003.8099975585938,1010.0399780273438,1010.0399780273438,3712600,1024.449951171875,14.40997314453125,0.014266735434249458,1,981.0483984375,863.533551940918
2017-07-18,1006.0,1026.030029296875,1004.0,1024.449951171875,1024.449951171875,4007600,1026.8699951171875,2.4200439453125,0.002362286163949928,1,982.8543969726562,864.5105517578126
2017-07-19,1025.0,1031.5899658203125,1022.5,1026.8699951171875,1026.8699951171875,2964000,1028.699951171875,1.8299560546875,0.0017820717942768048,1,984.4109973144531,865.4583517456055
2017-07-20,1031.5899658203125,1034.969970703125,1022.52001953125,1028.699951171875,1028.699951171875,3097500,1025.6700439453125,-3.0299072265625,-0.0029453751048698785,-1,985.9285961914062,866.4181515502929
2017-07-21,1021.280029296875,1026.0999755859375,1011.0,1025.6700439453125,1025.6700439453125,2734600,1038.949951171875,13.2799072265625,0.012947543223043149,1,987.4629968261719,867.3763516235351
2017-07-24,1028.3399658203125,1043.010009765625,1027.4300537109375,1038.949951171875,1038.949951171875,3288000,1039.8699951171875,0.9200439453125,0.0008855517479689412,1,989.2895959472656,868.3493014526367
2017-07-25,1038.050048828125,1043.3299560546875,1032.47998046875,1039.8699951171875,1039.8699951171875,2447600,1052.800048828125,12.9300537109375,0.012434298298491011,1,990.8599963378906,869.3403515625
2017-07-26,1043.199951171875,1053.199951171875,1043.199951171875,1052.800048828125,1052.800048828125,2921300,1046.0,-6.800048828125,-0.006459012645083134,-1,992.7565979003906,870.4072018432618
2017-07-27,1069.550048828125,1083.31005859375,1040.1800537109375,1046.0,1046.0,10991700,1020.0399780273438,-25.96002197265625,-0.024818376646898902,-1,994.3551977539063,871.4286517333984
2017-07-28,1012.1400146484375,1032.8499755859375,1001.0,1020.0399780273438,1020.0399780273438,7709400,987.780029296875,-32.25994873046875,-0.03162616115581694,-1,995.8607971191407,872.3738516235352
2017-07-31,1019.0499877929688,1019.0499877929688,987.02001953125,987.780029296875,987.780029296875,7352100,996.1900024414062,8.40997314453125,0.008514014147985626,1,996.4465979003907,873.1423016357422
2017-08-01,996.1099853515625,1006.4000244140625,991.5800170898438,996.1900024414062,996.1900024414062,4572600,995.8900146484375,-0.29998779296875,-0.000301135117029439,-1,997.1735974121094,873.9768515014648
2017-08-02,1001.77001953125,1003.2100219726562,981.72998046875,995.8900146484375,995.8900146484375,4070000,986.9199829101562,-8.97003173828125,-0.009007050584243273,-1,997.677998046875,874.8415014648438
2017-08-03,999.469970703125,999.5,984.5900268554688,986.9199829101562,986.9199829101562,3255800,987.5800170898438,0.6600341796875,0.0006687818578171254,1,997.9855981445312,875.7113513183593
2017-08-04,989.6799926757812,991.6699829101562,982.0,987.5800170898438,987.5800170898438,2730300,992.27001953125,4.69000244140625,0.00474898475085243,1,998.1301989746094,876.5610012817383
2017-08-07,990.6500244140625,995.0,987.1400146484375,992.27001953125,992.27001953125,2676600,989.8400268554688,-2.42999267578125,-0.0024489228012040338,-1,998.1079992675782,877.4339013671874
2017-08-08,994.3499755859375,996.280029296875,985.7899780273438,989.8400268554688,989.8400268554688,2902800,982.010009765625,-7.83001708984375,-0.007910386403263775,-1,997.98919921875,878.3315014648438
2017-08-09,982.5999755859375,988.0,975.27001953125,982.010009765625,982.010009765625,3569700,956.9199829101562,-25.09002685546875,-0.025549665080763232,-1,997.6953991699219,879.1466015625
2017-08-10,976.2999877929688,979.8599853515625,954.6799926757812,956.9199829101562,956.9199829101562,5684100,967.989990234375,11.07000732421875,0.011568373032145255,1,996.9413989257813,879.7407513427735
2017-08-11,960.0,970.3900146484375,951.3800048828125,967.989990234375,967.989990234375,3468000,983.2999877929688,15.30999755859375,0.015816276731215793,1,996.3821984863281,880.4048013305664
2017-08-14,978.4099731445312,985.5,976.1900024414062,983.2999877929688,983.2999877929688,3172900,982.739990234375,-0.55999755859375,-0.0005695083550755174,-1,995.9135986328125,881.2083511352539
2017-08-15,988.9000244140625,991.739990234375,982.0,982.739990234375,982.739990234375,2549300,978.1799926757812,-4.55999755859375,-0.004640085479279448,-1,995.3415979003906,882.030251159668
2017-08-16,981.6500244140625,986.4600219726562,973.219970703125,978.1799926757812,978.1799926757812,3132100,960.5700073242188,-17.6099853515625,-0.018002806726184338,-1,994.8451977539063,883.0395510864258
2017-08-17,977.8400268554688,977.8400268554688,960.3200073242188,960.5700073242188,960.5700073242188,3512400,958.469970703125,-2.10003662109375,-0.0021862400502631247,-1,993.8551977539063,883.8933010864258
2017-08-18,961.4000244140625,965.4299926757812,954.6500244140625,958.469970703125,958.469970703125,3284800,953.2899780273438,-5.17999267578125,-0.005404439193834371,-1,992.8191967773438,884.7586010742187
2017-08-21,957.5700073242188,961.2000122070312,945.4600219726562,953.2899780273438,953.2899780273438,3164500,966.9000244140625,13.61004638671875,0.014276921713665982,1,992.3187963867188,885.6972509765625
2017-08-22,955.52001953125,967.9299926757812,955.5,966.9000244140625,966.9000244140625,2750000,958.0,-8.9000244140625,-0.009204699751099788,-1,992.3585974121094,886.6966009521484
2017-08-23,959.3800048828125,962.0,954.2000122070312,958.0,958.0,2668300,952.4500122070312,-5.54998779296875,-0.005793306673245042,-1,991.9027978515625,887.7113510131836
2017-08-24,957.4199829101562,959.0,941.1400146484375,952.4500122070312,952.4500122070312,5195700,945.260009765625,-7.19000244140625,-0.007548955167469073,-1,991.4223986816406,888.5489511108399
2017-08-25,956.0,957.6199951171875,944.0999755859375,945.260009765625,945.260009765625,3324800,946.02001953125,0.760009765625,0.0008040219175393261,1,991.04419921875,889.3365011596679
2017-08-28,946.5399780273438,953.0,942.25,946.02001953125,946.02001953125,2596700,954.0599975585938,8.03997802734375,0.008498739837797021,1,990.2103991699219,890.2072012329102
2017-08-29,940.0,956.0,936.3300170898438,954.0599975585938,954.0599975585938,2874300,967.5900268554688,13.530029296875,0.014181528762863837,1,989.3881994628906,891.265601196289
2017-08-30,958.4400024414062,969.4099731445312,956.9099731445312,967.5900268554688,967.5900268554688,2904600,980.5999755859375,13.00994873046875,0.013445724293737556,1,988.8881994628906,892.4085012817383
