Date,Open,High,Low,Close,Adj Close,Volume,MA10,MA50,Shares,Close1,Profit,Wealth,Buy-Hold
2020-12-08,213.97000122070312,216.9499969482422,212.88999938964844,216.00999450683594,214.60629272460938,23284100,214.7509994506836,,0,211.8000030517578,0.0,0.0,
2020-12-09,215.16000366210938,215.22999572753906,211.2100067138672,211.8000030517578,210.4236602783203,32440600,214.5449996948242,213.57959991455078,1,210.52000427246094,-1.279998779296875,-1.279998779296875,-1.279998779296875
2020-12-10,211.77000427246094,213.0800018310547,210.36000061035156,210.52000427246094,209.1519775390625,26733300,214.21000061035156,213.5833999633789,1,213.25999450683594,2.739990234375,1.459991455078125,1.459991455078125
2020-12-11,210.0500030517578,213.32000732421875,209.11000061035156,213.25999450683594,211.87416076660156,30979400,214.01300048828125,213.59939971923828,1,214.1999969482422,0.94000244140625,2.399993896484375,2.399993896484375
2020-12-14,213.10000610351562,216.2100067138672,212.8800048828125,214.1999969482422,212.80804443359375,28798400,214.0259994506836,213.759599609375,1,214.1300048828125,-0.0699920654296875,2.3300018310546875,2.3300018310546875
2020-12-15,215.1699981689453,215.4199981689453,212.24000549316406,214.1300048828125,212.73851013183594,27000600,213.81799926757813,213.834599609375,0,219.27999877929688,0.0,2.3300018310546875,7.4799957275390625
2020-12-16,214.75,220.11000061035156,214.72000122070312,219.27999877929688,217.85504150390625,35023300,214.20899963378906,214.10199951171876,1,219.4199981689453,0.1399993896484375,2.470001220703125,7.6199951171875
2020-12-17,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,217.994140625,32515800,214.72699890136718,214.29379943847655,1,218.58999633789062,-0.8300018310546875,1.6399993896484375,6.7899932861328125
2020-12-18,218.58999633789062,219.69000244140625,216.02000427246094,218.58999633789062,217.16954040527344,63354900,215.1499984741211,214.4539993286133,1,222.58999633789062,4.0,5.6399993896484375,10.789993286132812
2020-12-21,217.5500030517578,224.0,217.27999877929688,222.58999633789062,221.14353942871094,37181900,215.97999877929686,214.58959930419923,1,223.94000244140625,1.350006103515625,6.9900054931640625,12.139999389648438
2020-12-22,222.69000244140625,225.6300048828125,221.85000610351562,223.94000244140625,222.48477172851562,22612200,216.77299957275392,214.64039947509767,1,221.02000427246094,-2.9199981689453125,4.07000732421875,9.220001220703125
2020-12-23,223.11000061035156,223.55999755859375,220.8000030517578,221.02000427246094,219.583740234375,18699600,217.69499969482422,214.60359954833984,1,222.75,1.7299957275390625,5.8000030517578125,10.949996948242188
2020-12-24,221.4199981689453,223.61000061035156,221.1999969482422,222.75,221.302490234375,10550600,218.91799926757812,214.6413995361328,1,224.9600067138672,2.2100067138671875,8.010009765625,13.160003662109375
2020-12-28,224.4499969482422,226.02999877929688,223.02000427246094,224.9600067138672,223.49813842773438,17933500,220.08800048828124,214.74739959716797,1,224.14999389648438,-0.8100128173828125,7.1999969482421875,12.349990844726562
2020-12-29,226.30999755859375,227.17999267578125,223.5800018310547,224.14999389648438,222.69338989257812,17403200,221.08300018310547,214.83719940185546,1,221.67999267578125,-2.470001220703125,4.7299957275390625,9.879989624023438
2020-12-30,225.22999572753906,225.6300048828125,221.47000122070312,221.67999267578125,220.23944091796875,20272300,221.83799896240234,214.98639923095703,1,222.4199981689453,0.7400054931640625,5.470001220703125,10.6199951171875
