Date,Open,High,Low,Close,Adj Close,Volume,MA10,MA50,Shares,Close1,Profit,Wealth,Buy-Hold
2020-12-08,28.860000610351562,29.149999618530273,28.770000457763672,28.93000030517578,28.52019500732422,33869100,28.913000106811523,,0,28.799999237060547,0.0,0.0,
2020-12-09,29.25,29.25,28.75,28.799999237060547,28.39203643798828,54886300,28.895000076293947,25.986600036621095,1,29.110000610351562,0.3100013732910156,0.3100013732910156,0.3100013732910156
2020-12-10,28.6299991607666,29.1299991607666,28.469999313354492,29.110000610351562,28.69764518737793,58859600,28.90300006866455,26.087000045776367,1,28.56999969482422,-0.5400009155273438,-0.22999954223632812,-0.22999954223632812
2020-12-11,28.68000030517578,28.75,28.299999237060547,28.56999969482422,28.165292739868164,40538400,28.861000061035156,26.176400032043457,1,28.219999313354492,-0.35000038146972656,-0.5799999237060547,-0.5799999237060547
2020-12-14,28.920000076293945,28.959999084472656,28.139999389648438,28.219999313354492,27.820249557495117,40267100,28.867000007629393,26.256600036621094,1,28.639999389648438,0.4200000762939453,-0.15999984741210938,-0.15999984741210938
2020-12-15,28.350000381469727,28.81999969482422,28.25,28.639999389648438,28.234302520751953,43672700,28.861999893188475,26.337000007629396,1,28.719999313354492,0.07999992370605469,-0.07999992370605469,-0.07999992370605469
2020-12-16,28.799999237060547,28.81999969482422,28.440000534057617,28.719999313354492,28.313169479370117,42463200,28.827999877929688,26.423999977111816,1,28.829999923706055,0.1100006103515625,0.030000686645507812,0.030000686645507812
2020-12-17,28.709999084472656,28.920000076293945,28.530000686645508,28.829999923706055,28.421611785888672,43182700,28.81999988555908,26.502999992370604,1,28.670000076293945,-0.15999984741210938,-0.12999916076660156,-0.12999916076660156
2020-12-18,28.889999389648438,29.100000381469727,28.56999969482422,28.670000076293945,28.263879776000977,82817200,28.75799980163574,26.57159999847412,1,29.739999771118164,1.0699996948242188,0.9400005340576172,0.9400005340576172
2020-12-21,29.100000381469727,29.989999771118164,28.729999542236328,29.739999771118164,29.3187198638916,93397400,28.82299976348877,26.659199981689454,1,29.209999084472656,-0.5300006866455078,0.4099998474121094,0.4099998474121094
2020-12-22,29.780000686645508,29.780000686645508,29.170000076293945,29.209999084472656,28.796228408813477,39054300,28.850999641418458,26.72979995727539,1,30.049999237060547,0.8400001525878906,1.25,1.25
2020-12-23,29.389999389648438,30.350000381469727,29.329999923706055,30.049999237060547,29.62432861328125,52537200,28.975999641418458,26.831799926757814,1,29.959999084472656,-0.09000015258789062,1.1599998474121094,1.1599998474121094
2020-12-24,30.270000457763672,30.270000457763672,29.739999771118164,29.959999084472656,29.53560447692871,22632300,29.060999488830568,26.958599891662598,1,30.1299991607666,0.1700000762939453,1.3299999237060547,1.3299999237060547
2020-12-28,30.229999542236328,30.549999237060547,29.989999771118164,30.1299991607666,29.703195571899414,32861200,29.216999435424803,27.078199882507324,1,30.010000228881836,-0.11999893188476562,1.210000991821289,1.210000991821289
2020-12-29,30.170000076293945,30.25,29.93000030517578,30.010000228881836,29.584896087646484,33291900,29.39599952697754,27.193599891662597,1,29.979999542236328,-0.030000686645507812,1.1800003051757812,1.1800003051757812
2020-12-30,30.0,30.219999313354492,29.940000534057617,29.979999542236328,29.555320739746094,26370100,29.52999954223633,27.318799896240236,1,30.309999465942383,0.3299999237060547,1.510000228881836,1.510000228881836
2020-12-31,30.010000228881836,30.389999389648438,29.899999618530273,30.309999465942383,29.880645751953125,28716000,29.688999557495116,27.442199897766113,1,30.030000686645508,-0.279998779296875,1.230001449584961,1.230001449584961
2021-01-04,30.459999084472656,30.56999969482422,29.75,30.030000686645508,29.6046142578125,51483900,29.808999633789064,27.561799926757814,1,30.260000228881836,0.22999954223632812,1.460000991821289,1.460000991821289
2021-01-05,30.170000076293945,30.540000915527344,29.90999984741211,30.260000228881836,29.83135414123535,48507000,29.96799964904785,27.66959991455078,1,32.150001525878906,1.8900012969970703,3.3500022888183594,3.3500022888183594
2021-01-06,31.899999618530273,32.619998931884766,31.360000610351562,32.150001525878906,31.694583892822266,107002800,30.208999824523925,27.814599952697755,1,32.86000061035156,0.7099990844726562,4.060001373291016,4.060001373291016
2021-01-07,33.310001373291016,33.619998931884766,32.84000015258789,32.86000061035156,32.394527435302734,74358500,30.573999977111818,27.98099994659424,1,32.529998779296875,-0.3300018310546875,3.729999542236328,3.729999542236328
2021-01-08,32.91999816894531,33.0,32.11000061035156,32.529998779296875,32.06919860839844,44641400,30.821999931335448,28.154599914550783,1,33.06999969482422,0.5400009155273438,4.270000457763672,4.270000457763672
2021-01-11,32.09000015258789,33.130001068115234,31.899999618530273,33.06999969482422,32.6015510559082,51868200,31.132999992370607,28.346599922180175,1,33.65999984741211,0.5900001525878906,4.8600006103515625,4.8600006103515625
2021-01-12,33.41999816894531,33.970001220703125,33.20000076293945,33.65999984741211,33.18319320678711,68166200,31.486000061035156,28.548999900817872,1,33.459999084472656,-0.20000076293945312,4.659999847412109,4.659999847412109
2021-01-13,33.43000030517578,33.68000030517578,33.09000015258789,33.459999084472656,32.986026763916016,43172800,31.83099994659424,28.744199867248536,1,33.9900016784668,0.5300025939941406,5.19000244140625,5.19000244140625
2021-01-14,33.47999954223633,34.369998931884766,33.41999816894531,33.9900016784668,33.50851821899414,48483500,32.23200016021728,28.94239990234375,1,33.0099983215332,-0.9800033569335938,4.209999084472656,4.209999084472656
2021-01-15,33.290000915527344,33.630001068115234,32.70000076293945,33.0099983215332,32.542396545410156,57684300,32.50200004577637,29.108799858093263,1,32.77000045776367,-0.23999786376953125,3.970001220703125,3.970001220703125
2021-01-19,32.5,33.599998474121094,32.20000076293945,32.77000045776367,32.30580139160156,78130200,32.776000022888184,29.29059986114502,1,32.34000015258789,-0.43000030517578125,3.5400009155273438,3.5400009155273438
2021-01-20,32.7599983215332,32.790000915527344,32.15999984741211,32.34000015258789,31.88189125061035,53920000,32.984000015258786,29.445199851989745,1,31.770000457763672,-0.5699996948242188,2.970001220703125,2.970001220703125
2021-01-21,32.34000015258789,32.47999954223633,31.729999542236328,31.770000457763672,31.319965362548828,49626600,32.94599990844726,29.594399871826173,1,31.549999237060547,-0.220001220703125,2.75,2.75
2021-01-22,31.360000610351562,31.75,31.25,31.549999237060547,31.10308074951172,45314500,32.81499977111817,29.670199851989747,1,31.15999984741211,-0.3899993896484375,2.3600006103515625,2.3600006103515625
2021-01-25,31.270000457763672,31.299999237060547,30.56999969482422,31.15999984741211,30.718605041503906,48078400,32.677999877929686,29.740199851989747,1,30.940000534057617,-0.2199993133544922,2.1400012969970703,2.1400012969970703
2021-01-26,31.399999618530273,31.43000030517578,30.90999984741211,30.940000534057617,30.501724243164062,36373000,32.464999961853025,29.81219985961914,1,29.829999923706055,-1.1100006103515625,1.0300006866455078,1.0300006866455078
2021-01-27,30.309999465942383,30.43000030517578,29.670000076293945,29.829999923706055,29.407445907592773,63809200,32.081999969482425,29.87499984741211,1,30.31999969482422,0.48999977111816406,1.5200004577636719,1.5200004577636719
2021-01-28,30.420000076293945,30.75,29.920000076293945,30.31999969482422,29.890504837036133,51223300,31.768000030517577,29.941399841308595,1,29.649999618530273,-0.6700000762939453,0.8500003814697266,0.8500003814697266
2021-01-29,30.399999618530273,30.5,29.59000015258789,29.649999618530273,29.229995727539062,64019100,31.333999824523925,29.98279983520508,1,29.959999084472656,0.3099994659423828,1.1599998474121094,1.1599998474121094
2021-02-01,29.8700008392334,30.040000915527344,29.56999969482422,29.959999084472656,29.53560447692871,40985300,31.028999900817873,30.03099983215332,1,31.030000686645508,1.0700016021728516,2.230001449584961,2.230001449584961
2021-02-02,30.579999923706055,31.200000762939453,30.540000915527344,31.030000686645508,30.590450286865234,53527000,30.854999923706053,30.111999855041503,1,31.579999923706055,0.5499992370605469,2.780000686645508,2.780000686645508
2021-02-03,30.90999984741211,31.729999542236328,30.8799991607666,31.579999923706055,31.13265609741211,49404900,30.778999900817873,30.203999862670898,1,32.5,0.9200000762939453,3.700000762939453,3.700000762939453
2021-02-04,31.799999237060547,32.529998779296875,31.780000686645508,32.5,32.03962707519531,51751900,30.851999855041505,30.31779987335205,1,32.369998931884766,-0.13000106811523438,3.5699996948242188,3.5699996948242188
2021-02-05,32.88999938964844,32.90999984741211,32.31999969482422,32.369998931884766,31.91146469116211,42008800,30.933999824523926,30.417399864196778,1,33.09000015258789,0.720001220703125,4.290000915527344,4.290000915527344
2021-02-08,32.43000030517578,33.279998779296875,32.400001525878906,33.09000015258789,32.62126541137695,46014100,31.126999855041504,30.49959987640381,1,32.95000076293945,-0.1399993896484375,4.150001525878906,4.150001525878906
2021-02-09,32.970001220703125,33.02000045776367,32.59000015258789,32.95000076293945,32.483253479003906,35868600,31.327999877929688,30.577999877929688,1,32.97999954223633,0.029998779296875,4.180000305175781,4.180000305175781
2021-02-10,33.119998931884766,33.41999816894531,32.86000061035156,32.97999954223633,32.51282501220703,45031900,31.642999839782714,30.65779987335205,1,32.880001068115234,-0.09999847412109375,4.0800018310546875,4.0800018310546875
2021-02-11,32.970001220703125,33.310001373291016,32.54999923706055,32.880001068115234,32.414241790771484,29479900,31.898999977111817,30.752199897766115,1,33.369998931884766,0.48999786376953125,4.569999694824219,4.569999694824219
2021-02-12,33.0,33.45000076293945,32.90999984741211,33.369998931884766,32.897300720214844,37468300,32.270999908447266,30.845799865722658,1,34.27000045776367,0.9000015258789062,5.470001220703125,5.470001220703125
