Date,Open,High,Low,Close,Adj Close,Volume,PriceX,PriceDiff,Return,Direction,MA50,MA200
2017-07-17,37.20500183105469,37.724998474121094,37.14250183105469,37.38999938964844,35.5448112487793,95174000,37.52000045776367,0.13000106811523438,0.003476894095676976,1,37.354099655151366,32.88612486839295
2017-07-18,37.29999923706055,37.532501220703125,37.16749954223633,37.52000045776367,35.66840362548828,71475200,37.755001068115234,0.2350006103515625,0.0062633424169624705,1,37.3596996307373,32.933499870300295
2017-07-19,37.619998931884766,37.85499954223633,37.48749923706055,37.755001068115234,35.89179992675781,83692000,37.584999084472656,-0.17000198364257812,-0.004502767284680275,-1,37.34974967956543,32.98096237182617
2017-07-20,37.875,37.935001373291016,37.54750061035156,37.584999084472656,35.730194091796875,68974800,37.567501068115234,-0.017498016357421875,-0.00046555851493024946,-1,37.331499633789065,33.0282373714447
2017-07-21,37.497501373291016,37.61000061035156,37.220001220703125,37.567501068115234,35.71355438232422,105010400,38.022499084472656,0.4549980163574219,0.012111479428254907,1,37.316549682617186,33.07482487678528
2017-07-24,37.64500045776367,38.11000061035156,37.474998474121094,38.022499084472656,36.14610290527344,85972800,38.185001373291016,0.16250228881835938,0.004273845558055937,1,37.30724967956543,33.123624868392945
2017-07-25,37.95000076293945,38.459999084472656,37.95000076293945,38.185001373291016,36.30058288574219,75415600,38.3650016784668,0.18000030517578125,0.004713900712379829,1,37.290449676513674,33.172187376022336
2017-07-26,38.337501525878906,38.48249816894531,38.26499938964844,38.3650016784668,36.47169876098633,63124000,37.63999938964844,-0.7250022888183594,-0.018897491387972046,-1,37.2792497253418,33.22143738746643
2017-07-27,38.4375,38.497501373291016,36.82500076293945,37.63999938964844,35.78247833251953,129905200,37.375,-0.2649993896484375,-0.007040366470391503,-1,37.25469970703125,33.26457488059997
2017-07-28,37.47249984741211,37.557498931884766,37.29750061035156,37.375,35.53055953979492,68854800,37.182498931884766,-0.19250106811523438,-0.005150530250574833,-1,37.25094970703125,33.30607487678528
2017-07-31,37.474998474121094,37.58250045776367,37.032501220703125,37.182498931884766,35.347557067871094,79383600,37.51250076293945,0.3300018310546875,0.008875192376371027,1,37.23189971923828,33.34531237602234
2017-08-01,37.275001525878906,37.55500030517578,37.102500915527344,37.51250076293945,35.66127395629883,141474400,39.28499984741211,1.7724990844726562,0.047250890994284235,1,37.2168497467041,33.38664987564087
2017-08-02,39.81999969482422,39.9375,39.040000915527344,39.28499984741211,37.34629440307617,279747200,38.89250183105469,-0.3924980163574219,-0.009991040292272716,-1,37.23259971618652,33.436037378311156
